"chain_number","name"
"Mezzo_Coffee","Mezzo Coffee (เมซโซ่ คอฟฟี่) - เดอะมอลล์ บางแค"
"Chabuton","Chabuton (ชาบูตง) - เซ็นทรัลเวิลด์"
"","Somtum Ngein Lan by Yum Sab Dak (ส้มตำเงินล้าน by ยำแสบดาก ) - ถนนลาดพร้าว"
"","ราดหน้านายน้อย - ถนนเลี่ยงเมืองปากเกร็ด"
"","อิคเลช เตี๋ยวยักษ์ - ถนนประชาอุทิศ"
"Sushi_Hana","Sushi Hana (ซูชิ ฮานะ) - วิคตอเรีย การ์เด้น"
"","ย้ง เย็นตาโฟรสเด็ด ต้มยำหมูมะนาวสด - ถนนกาญจนาภิเษก"
"","แซ่บสุดใจ - ทองหล่อ"
"","ลาบเมืองยศ - รามอินทรา"
"","ไก่ในหิน - ลาดพร้าววังหิน"
"","เอเซียหัวปลาหม้อไฟ เก๋าแท้ 100% - ถนนสุขสวัสดิ์"
"","ศิลวัฒน์ซีฟู้ด - บางนา"
"","ข้าวหมูทอดอร่อยมาก 20 บาท - ตลาดพลู"
"Baan_Somtum","Baan Somtum (บ้านส้มตำ) - ถนนพุทธมณฑลสาย 2"
"KFC","KFC (เคเอฟซี) - โรบินสัน บางรัก"
"","อาเหลียง ก๋วยเตี๋ยวเนื้อตุ๋น - ถนนประชานิเวศ 3"
"","นายฮกซ้วงข้าวมันไก่ - ถนนบางขุนนนท์"
"","เฮง เปง ซุง - ถนนบางแค"
"KFC","KFC (เคเอฟซี) - บิ๊กซี สวนหลวง"
"KFC","KFC (เคเอฟซี) - เดอะมอลล์ บางกะปิ ชั้น G"
"iberry","iberry (ไอเบอร์รี่) - สีลม คอมเพล็กซ์"
"RED_SUN","REDSUN (เรดซัน) - The Mall Bangkapi"
"","ครัวสุขดี - เอกชัย 33"
"","ข้าวขาหมูเฮียอ้วน - สำเหร่"
"Mezzo_Coffee","Mezzo Coffee (เมซโซ่ คอฟฟี่) - อาคารชำนาญเพ็ญชาติ"
"","ระเบียงแซ่บ - ประชาอุทิศ"
"","More More (มอ มอ) - ถนนสุขาภิบาล 2"
"Fuji_Japanese_Restaurant","Fuji Japanese Restaurant (ฟูจิ เจแปนนิส เรสเตอร์รอง) - เซ็นทรัลพลาซา พระราม 3"
"Mezzo_Coffee","Mezzo Coffee (เมซโซ่ คอฟฟี่) - เอ ซี มอลล์"
"Mezzo_Coffee","Mezzo Coffee (เมซโซ่ คอฟฟี่) - โรงพยาบาลศิริราช"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - ซีพี ฟู้ด ศิริราช"
"","Say Hi (ท่าเรือวังหลัง) - ท่าเรือวังหลัง"
"Jeffer_Steak","Jeffer Steak (เจฟเฟอร์ สเต็ก) - อาคารเบลล์แกรนด์พระราม 9"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - อาคารธญาณ"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - เดอะมอลล์ งามวงศ์วาน"
"","ปอภารลาบเป็ดร้อยเอ็ด - ประชาสงเคราะห์ 36"
"","สุกี้ช้างเผือก - ถนนสุเทพ"
"","ครัวชนบท - ลาดพร้าว"
"","Barney's Burger Joint (บาร์นี่ เบอร์เกอร์ จอยท์) - อารีย์"
"","โอ้กะตี๋ - หมู่บ้านรัชดานิเวศน์"
"","I Am Churros (ไอแอมชูโรส) - ตลาดนัดหัวมุม"
"","ชม คาเฟ่ แอนด์ เรสเทอรอง (Chom Cafe & Restaurant) - แม่เหียะ"
"","AMICO Factory (อามิโค่ แฟคทอรี่) - พหลโยธิน"
"Sanyod","Sanyod (แสนยอด) - เซ็นทรัลเวิลด์"
"","เอี้ยวฮั้ว สุกี้โบราณ - ถนนลาดพร้าว"
"Lablae_Noodles","Lablae Noodles (ก๋วยเตี๋ยวลับแล ณ เชียงใหม่) - บ้านพักข้าราชการกรมอุตุฯ"
"","Three Coffee Roasters (ทรี คอฟฟี่ โรสเตอร์) - ถนนนราธิวาสราชนครินทร์"
"","Brewing Room (บริววิ่ง รูม) - ถนนเจริญเมือง"
"","Lung Thai (ลุงไทยข้าวแกง เพชรบุรี) - ถนนสุเทพ"
"","Chuanmit (ชวนมิตร) - ลาดพร้าว"
"Miyazaki_Japanese_Teppan_Dining","Miyazaki Japanese Teppan Dining (มิยาซากิ เจแปนนีส เทปปัน ไดนิ่ง) - เมญ่า เชียงใหม่"
"","ก๋วยเตี๋ยวเรือตี๋หมวย - ถนนสมโภชเชียงใหม่ 700 ปี"
"Swensens","Swensen's (สเวนเซ่นส์) - แม็กซ์แวลู ศรีนครินทร์"
"Swensens","Swensen's (สเวนเซ่นส์) - เดอะมอลล์บางกะปิ ชั้น G"
"Tummour","Tummour (ตำมั่ว) - บิ๊กซี สุขสวัสดิ์"
"","On cloud nine (ออน คลาวด์ ไนน์) - ถนนนิมมานเหมินท์"
"PAUL","PAUL (พอล) - เอ็มไพร์ ทาวเวอร์"
"","จิ้มจุ่มหม้อเบ้อเร่อ - ถนนเลี่ยงเมืองนนทบุรี"
"","ก๋วยเตี๋ยว 5 ใบเถา - ถนนเจริญนคร"
"","Bagel House Cafe and Bakery (เบเกิ้ลเฮ้าส์ คาเฟ่ แอนด์ เบเกอรี่) - ถนนมูลเมือง 8"
"Swensens","Swensen's (สเวนเซ่นส์) - เซ็นทรัล รามอินทรา"
"Swensens","Swensen's (สเวนเซ่นส์) - เทสโก้โลตัส จรัญสนิทวงศ์"
"Swensens","Swensen's (สเวนเซ่นส์) - เทสโก้โลตัส สุขุมวิท 50"
"","WAKO Bake (วาโกะเบค) - ถนนรอบเมืองเชียงใหม่"
"Starbucks","Starbucks (สตาร์บัคส์) - เอไอเอ แคปปิตอล เซ็นเตอร์"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - ดิจิตอล เกตเวย์"
"","กึด บ่า ออก ทะเลถังแตก - โครงการกาดมณี"
"","Mughmuk มักหมึก - ถนนสุเทพ"
"","Kokoro gyoza (โคโคโระ เกี๊ยวซ่า) - เมเจอร์ ซีนีเพล็กซ์ สุขุมวิท"
"","Cooper Steakhouse (คูเปอร์ สเต็กเฮ้าส์) - ถนนสุขุมวิท"
"","ลาบโอ้โฮเฮ๊ะ (ลุงส่งเจ้าเก่า) - ถนนเชียงใหม่ ลำพูน"
"","Quest (เควส) - พญาไท"
"Joke_Bangkok","โจ๊กบางกอก - ทองหล่อ"
"Zaab_Eli_Everyday","Zaab Eli Everyday (แซ่บอีลี่ เอเวอรี่เดย์) - เอสพลานาดรัชดาฯ"
"","แซ่บซีรีย์ ชาบูเสียบไม้น้ำดำ  -  ตลาดอมรพันธ์"
"","ข้าวทิพย์ อาหารตามสั่ง - เทสโก้ โลตัส บางกะปิ"
"","ข้าวมันไก่ โอเคเบตง( OK BETONG) - สาทร 11"
"","นาย ต.เนื้อตุ๋น - เจริญนคร"
"","อาอี๊หวานเย็น - เยาวราช"
"","อาหารตามสั่งครัวบ้านอ้อ - บิ๊กซีเอ็กซ์ตร้า พระรามที่ 4"
"","เหน่งก๋วยเตี๋ยวเป็ด - สุขุมวิท"
"","Tadaima (ทาไดมะ) - เกตเวย์เอกมัย"
"","โจ๊กร่วมใจ - สุขุมวิท"
"Joke_Siam","โจ๊กสยาม - ถนนประชาราษฎร์บำเพ็ญ"
"","นัว 63 - หมู่บ้านราณี 2"
"Inthanin_Garden","Inthanin Garden (อินทนิล การ์เด้นท์) - ปั๊มบางจาก เทพารักษ์ กม.7"
"","Kaosoy Nimman (ข้าวซอยนิมมาน) - ถนนนิมมานเหมินท์"
"Jeffer_Steak","Jeffer Steak (เจฟเฟอร์ สเต็ก) - เจเจมอลล์"
"Inthanin_Garden","Inthanin Garden (อินทนิล การ์เด้นท์) - ปั๊มบางจาก ศรีนครินทร์สมิติเวช"
"","สวนกุหลาบ - อารีย์"
"","พิจิตรา ไก่ย่าง - ถนนประชาราษฎร์บำเพ็ญ"
"","Victory Bakery (วิคตอรี่ เบเกอรี่) - ถนนโชคชัย 4"
"","The Barisotel By The Baristro (เดอะบาริสโซเทล บาย เดอะ บาริสโทร) - ถนนนิมมานเหมินท์"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - พาราไดซ์ พาร์ค"
"JonesSalad","Jones' Salad (โจนส์สลัด) - โรงพยาบาลจุฬาลงกรณ์"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - ซีคอนสแควร์ ศรีนครินทร์"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - เซ็นทรัลพลาซา บางนา"
"Mezzo_Coffee","Mezzo Coffee (เมซโซ่ คอฟฟี่) - เซ็นทรัลพลาซา บางนา"
"PAUL","PAUL (พอล) - เซ็นทรัล เอ็มบาสซี"
"Black_Canyon","Black Canyon (แบล็ค แคนยอน) - เซ็นทรัลพลาซา บางนา"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - ทรูแลป มหาวิทยาลัยเกษตรศาสตร์"
"","อาเล็ก ราชวงศ์ - วิภาวดีรังสิต"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - เซ็นทรัลเวิร์ล"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - สีลมคอมเพล็กซ์"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - จามจุรี สแควร์​"
"True_Coffee","TrueCoffee (ทรูคอฟฟี่) - เทอมินอล 21"
"SandP","S&P (เอส แอนด์ พี) - อาร์ซีเอ"
"SandP","S&P (เอส แอนด์ พี) - เดอะคริสตัล พาร์ค"
"Fuji_Japanese_Restaurant","Fuji Japanese Restaurant (ฟูจิ เจแปนนิส เรสเตอร์รอง) - เอ็มควอเทียร์"
"","ข้าวมันไก่บันไซ - ถนนอัจฉริยะประสิทธิ์"
"","Potto Hot Pot (พ๊อตโตะ ฮ๊อตพ๊อต) - ถนนศิริมังคลาจารย์"
"SandP","S&P (เอส แอนด์ พี) - อิมพีเรียล สำโรง"
