"chain_number","name"
"","Sủi Cảo 193 - Hà Tôn Quyền"
"","Quán Ăn Vặt Bà Tú"
"DonChicken","Don Chicken - Vũ Phạm Hàm"
"","Bếp Bun - Healthy & Fresh"
"","Chè Sầu - Chè Oanh - 122 Kim Mã"
"BamiBreadBanhMiHoiAn","Bami Bread - Bánh Mì Hội An - Xã Đàn"
"BeoBakery","Beo Bakery"
"","Quán Loan - Bánh Đa Cua Hải Phòng - Lẩu Cua Đồng"
"","Âm 18 - Võ Văn Tần"
"","H2T - Trà Sữa & Pizza - Thủ Đức"
"AnhTuBakery","Anh Tú Bakery - 18 Hồ Tùng Mậu"
"Bundaucaugo","Bún Đậu Cầu Gỗ - Phan Xích Long"
"","Phở Hiền - Trần Quang Khải"
"ComNieuThienLy","CƠM NIÊU THIÊN LÝ - CỬU LONG"
"","Cơm Gà Rán Hồng Điệp"
"","Cơm Tấm & Bún Thịt Nướng Số 1"
"","New York Bagel & Coffee - Nguyễn Đức Cảnh"
"ComGaXoiMoViAnh","Cơm Gà Xối Mỡ Vi Anh"
"","Cơm Bà Đẻ - Cao Thắng"
"BaskinRobbins","Baskin Robbins - Lũy Bán Bích"
"","Yến Chân Long - Yến Sào Chưng Tươi"
"NemNuongNhaTrangYThien","Nem Nướng Nha Trang Ý Thiên - Trần Đại Nghĩa"
"NhaHangConVoiVang","Nhà Hàng Con Voi Vàng - Hai Bà Trưng"
"KimbapCity","Kimbap City - Điện Biên Phủ"
"","Mr.Pizza - Nguyễn Chí Thanh"
"BBQUnIn","BBQ Ủn Ỉn - Trần Hưng Đạo"
"COCOCake","COCOCake - Bánh Bò Thốt Nốt Nướng - Huỳnh Văn Bánh"
"GaTaNgonSo1","Gà Ta Ngon Số 1 - Cơm Gà, Cháo Gà, Gỏi Gà - Trương Vĩnh Ký"
"","Gà Ác Ngũ Trảo"
"TheGioiTauHu","Thế Giới Tàu Hũ - Trần Đình Xu"
"ToCoToCo","ToCoToCo - Trương Định"
"","FOODQA-BJ_Hanoi_Nami's Sea Resto"
"","Mei's Kitchen - Món Ngon Hàn Quốc"
"","Hai Mập Quán"
"","Cháo Dinh Dưỡng Wow - Lê Văn Lương"
"FeelingTea","Feeling Tea - Phùng Hưng"
"","Cơm Gà Xối Mỡ Nhật Phát"
"BunBoHueSongHuong","Bún Bò Huế Sông Hương - Tân Kỳ Tân Quý"
"MiQuang3AnhEm","Mì Quảng 3 Anh Em - Phùng Văn Cung"
"","Nộm Toàn Béo - Hàm Long"
"Changchang","Bánh Mì Nướng Muối Ớt Chang Chang - Ông Ích Khiêm"
"ComNieuThienLy","CƠM NIÊU THIÊN LÝ - ĐƯỜNG SỐ 07"
"BaskinRobbins","Baskin Robbins - Nguyễn Đức Cảnh"
"BanhCanhGheCaMau","Bánh Canh Ghẹ Cà Mau - Đường 30 Tháng 4"
"","FOODQA-BJ_VN_Nami's Sea Resto"
"Tealive","Tealive - TTTM Vạn Hạnh Mall"
"","Cháo Hàu Thịt Nguyên Con"
"","Chè Truyền Thống - Hồng Mai "
"","Lẩu Nướng Cây Măng"
"DacSanTrangBangHoangTy","Đặc Sản Trảng Bàng Hoàng Ty - Trương Quốc Dung"
"","Bánh Xèo Tôm Nhảy Phương Thảo"
"","Nhà Hàng Duck Plus - Cơm Vịt Triều Châu - Vũ Phạm Hàm"
"Gahuongviviet","Gà Rán Hương Vị Việt - Khương Trung"
"","Chè Ngon Hà Đông"
"ShareTea","ShareTea - Nhà Thờ"
"","Phở KCC - 353 Cổ Nhuế"
"","Oia Castle"
"","Tuyết Sang - Bánh Canh Xương Chả - Lê Độ"
"ToCoToCo","ToCoToCo - Đội Cấn"
"","Bánh Tráng Thịt Heo Bà Mụa"
"ToCoToCo","ToCoToCo - Hồ Tùng Mậu"
"","Cơm Gà Phú Yên 3 CON GÀ - D5"
"","Bánh Trung Thu Lạnh Cô Minh"
"RoyalTeaTakeAway","RoyalTea - Tô Ký"
"TraSuaRB","Trà Sữa R&B - Hậu Giang"
"CongCaPhe","Cộng Cà Phê - Bùi Viện"
"TrungNguyenLegend","Trung Nguyên Legend - 587 Nguyễn Kiệm"
"Bobapop","Bobapop - Cư Xá Rada"
"SaSinMiCay7CapDoHanQuoc","SaSin - Mì Cay 7 Cấp Độ Hàn Quốc - Lê Văn Thọ"
"","Quán Hạnh Tâm - Chợ Đà Lạt"
"","Trà Sữa Và Ăn Vặt Cô Sẫm"
"","Xôi Cô Thanh - Ngõ Văn Chương"
"","Bít tết 3 Hòe Nhai - Láng Hạ"
"","Mỹ Hưng - Hủ Tiếu Nam Vang"
"","Nộm Bò Khô Hải Sinh"
"","Gà Rán Halloween - Linh Đàm"
"","Cô Linh"
"KatinatSaiGon","Katinat Sài Gòn - Phó Đức Chính"
"","Phở Định 3 -"
"Bobapop","Bobapop - Nguyễn An Ninh"
"","Gimbap House - Thợ Nhuộm"
"","Teen Food - Món Ăn Ngon & Sạch - Khương Trung"
"","Bún Đậu Hà Nội Xưa"
"","Cake By Nhi"
"","Chicken July - Chân Gà Gây Nghiện"
"","Beno - Spaghetti & Steak - Đề Thám"
"BeardPapas","Beard Papa's - TTTM Crescent Mall"
"","Tiệm Bánh Mì Ngọc Xuyến"
"TrungNguyenECoffee","Trung Nguyên E - Coffee - Ấp Bắc"
"","Cơm Tấm 405"
"","Đông Sương Sầu - Phan Châu Trinh"
"CucChaoSuonSun","Cúc - Cháo Sườn Sụn - Đội Cấn (CS1)"
"LahaCoffee","Laha Coffee - 74 Trần Huy Liệu"
"KaiCoffee","Kai Coffee - Bàu Cát"
"","Bánh Mì A Vĩ"
"TheAlley","The Alley - Phan Xích Long"
"TheAlley","The Alley - Nguyễn Thị Minh Khai"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Giga Mall"
"","Nem Chua Rán Bác Nga - Cát Linh"
"BitTetConBoUc","Bít Tết Con Bò Úc - Thích Minh Nguyệt"
"NhaHangMinhChay","Nhà Hàng Minh Chay - Mã Mây"
"","RoyalTea - Tôn Đức Thắng"
"Comtambuisaigon","Cơm Tấm Bụi Sài Gòn - Lê Văn Lương"
"BunBoHueXua","Bún Bò Huế Xưa - Phạm Văn Đồng"
"BunBoHueXua","Bún Bò Huế Xưa - Ngô Tất Tố"
"TheAlley","The Alley - CMT8"
"","Yan Nếp - Xiên Que"
"","Quán Khánh - Bánh Ép Huế & Ăn Vặt"
"VikingSteakCup","Viking Steak Cup - Trần Hưng Đạo"
"","The 1.9.9.3 Sữa Tươi Trân Châu Đường Đen"
"Highlands","Highlands Coffee - Indochina"
"","Hủ Tiếu Nam Vang - Cơm Bình Dân Huỳnh Mai"
"","Bố Già Quán - Cơm Gà & Mì trộn ‭"
"ComTamPhucLocTho","Cơm Tấm Phúc Lộc Thọ - Tô Ngọc Vân"
"MamaPho","Mama Phở - Hồ Tùng Mậu"
"KatinatSaiGon","Katinat Sài Gòn - Nguyễn Du"
"","Ốc Phô Mai - Núi Một"
"","Cafe Tron"
"","Tea'em House Tea & Coffee"
"","Cơm Tấm - Bún Thịt Nướng 453"
"","Megustas - Cafe After Nails"
"ToCoToCo","ToCoToCo - 118 Hồ Tùng Mậu"
"ToCoToCo","ToCoToCo - Quốc Hương"
"Guta","Guta - Lầu 1, 37 Tôn Đức Thắng"
"HotColdTraSuaXienQue","Hot & Cold Trà Sữa & Xiên Que - Nguyễn Duy Trinh"
"","Baoz Dimsum - Nguyễn Tri Phương"
"","TocoToco - Hoàng Quốc Việt"
"CheeseCoffee","Cheese Coffee - Hoa Lan"
"","Vina Chuối - Cô Bắc"
"EffocCoffee","Effoc Coffee - An Dương Vương"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Nguyễn Đình Chiểu"
"Gahuongviviet","Gà Rán Hương Vị Việt - Bùi Xương Trạch"
"BunCayThai2Thuan","Bún Cay Thái 2 Thuận - Nguyễn Văn Khối"
"","Bánh Cuốn Nóng & Bún Chả - Cự Lộc"
"","Tiệm Cơm Táo Đỏ"
"","Mì Quảng Bà Ngân - Đống Đa"
"HoaHuongDuong","Hoa Hướng Dương - Trần Quốc Toản"
"","Bếp Việt Propaganda"
"TheAlley","The Alley - Sư Vạn Hạnh"
"BanhCuonGiaAn","Bánh Cuốn Gia An - Trần Đăng Ninh"
"BanhCuonGiaAn","Bánh Cuốn Gia An - Nguyễn Thị Định"
"BanhCanhCaLocCuongDoLa","Bánh Canh Cá Lóc Cường Đô La - Lê Thị Hồng"
"","ChaGo Tea & Cafe - Nguyễn Khánh Toàn - Trà sữa"
"","Gà Nướng Muối Ớt - Phạm Hùng"
"","Cơm Gà Xối Mỡ Phúc Men"
"","Chè Sầu Liên - Nguyễn Quý Đức"
"","Chân Gà Bà Liên - Trương Định"
"PizzaHome","PizzaHome - Kim Mã"
"ToCoToCo","ToCoToCo - Đào Tấn"
"","Coffee Thiên Anh - Tố Hữu"
"BunChaHaNoi1982","Bún Chả Hà Nội 1982"
"HaniMilkTea","Hani Milk Tea - Đường Số 17"
"","Trà Trái Cây 1893 Flower Tea & More - Trần Hưng Đạo"
"Chaosentosa","Cháo Ếch Sentosa - Quang Trung"
"","RoyalTea - 33 Cộng Hòa"
"","RoyalTea - Xa La"
"","Nhà Chè - Thành Công"
"","Ăn Vặt & Bánh - Bếp Hai Chị Em"
"","Gà Tươi Mạnh Hoạch - Tố Hữu"
"","Urban Station Coffee - Chùa Láng"
"","Bếp Java"
"","Cơm Tấm Hằng"
"","Gà Rán Halloween - Vinmark Trương Định"
"","Ông Bố - Tea & Food - Tôn Thất Tùng"
"","7-Eleven - Hoàng Anh Gold House"
"","Trà Sữa RoyalTea - Lê Lợi"
"DingTea","Dingtea - Võ Văn Tần"
"","Bánh Mì Heo Quay Cô Tuyết"
"","TocoToco - Nguyễn Văn Trỗi"
"AngelinusCoffee","Angel-In-Us Coffee - Siêu Thị Lotte Mart Nguyễn Hữu Thọ"
"AngelinusCoffee","Angel-In-Us Coffee - Phú Mỹ Hưng"
"GongCha","Gong Cha - TTTM Vincom Xuân Khánh"
"","Quán Trang - Hủ Tiếu Tôm Mực"
"","Bro's Kafe"
"","Mì Quảng 3 Anh Em - Phan Huy Ích"
"","Cơm Tấm Sườn Que - Điện Biên Phủ"
"","Cơm & Hủ Tiếu Hùng Ký"
"","Pink Tea - Hoàng Hoa Thám"
"","Thạch Chè 102 - Thạch Caramen & Sữa chua"
"ComTamNho","Cơm Tấm Nhớ - Nguyễn Thị Thập"
"Bobapop","Bobapop - Lý Thường Kiệt"
"ComTamCali","Cơm Tấm Cali - Võ Văn Tần"
"","Trà Sữa Ăn Vặt Bingo - Hàn Thuyên"
"Bunbovuong","Bún Bò Vương - Quang Trung"
"","Sinh Tố Tỷ Muội"
"LauGaOtHiem109","Lẩu Gà Ớt Hiểm 109 - Hoàng Diệu"
"","Phở Chiên Giòn - 206 Khâm Thiên"
"QuanBoBitTetCutisun","Quán Bò Bít Tết Cutisun - Đỗ Quang"
"","Trà Sữa Chip Chip - Lê Đức Thọ"
"","Phở Bò KCC - Trần Cung"
"","FANCY FRUIT - NƯỚC ÉP CHẬM, SINH TỐ DETOX"
"ToCoToCo","ToCoToCo - Khâm Thiên"
"BuzzaPizza","Buzza Pizza - Nguyễn Trung Trực"
"","The FAEN - Cơm Sinh Viên Và Cơm Văn Phòng"
"AnNamChao","An Nam Cháo - Hoàng Quốc Việt"
"","Ốc Xào Cao Quán"
"ChewyJunior","Chewy Chewy - TTTM Vincom Đồng Khởi"
"","Pizza G"
"WrapRoll","Wrap&Roll - Vincom Quận 1"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Lotte Mart"
"BunDauMamTomAChanh","Bún Đậu Mắm Tôm A Chảnh - 130 Thành Thái"
"","Bánh Khọt 267"
"","Cơm Gà Trung"
"","Cháo Ếch Singapore Merci - Vũ Huy Tấn"
"","Quán Ốc Đô Na"
"Banhmimahai","Bánh Mì Má Hải - Vĩnh Viễn"
"LeTrang","Cơm Gà Lê Trang - Nguyễn Văn Linh"
"","Bún Cá Hưng Yên"
"","Bún Bò Các Loại - Duy Tân"
"","Huyền Vịt Quán - Bạch Đằng"
"","TL SuShi - Đường 45"
"CongCaPhe","Cộng Cà Phê - Công Trường Quốc Tế"
"Pho24","Phở 24 - Quốc Hương"
"","Bánh Xèo Bà Nhỏ"
"","Quán Chay Thiện Duyên"
"TrungNguyenLegend","Trung Nguyên Legend - 222 Bùi Viện"
"","Ốc Ăn Vặt - Thành Công"
"","Cơm Sườn 86 - Phạm Hữu Lầu"
"","D'art Chocolate"
"TauHuXeLam","Tàu Hũ Xe Lam - Lê Lợi"
"","Nhi's Crepe & Pizza"
"","RoyalTea - Phú Diễn"
"LavidaCoffeeTea","Lavida Coffee & Tea - Phan Xích Long"
"","Namunamu Coffee & Bakery"
"","Cơm Gà Quay Chảo Cây Bàng Đỏ 2"
"","Ấm Lò Food"
"NetHue","Nét Huế - 34 Thái Hà"
"MeetFresh","Meet Fresh - Siêu Thị Lotte Đào Tấn"
"BanhCuonTrungGioCaoBang","Bánh Cuốn Trứng Giò Cao Bằng - Huỳnh Thúc Kháng"
"","Miss Homemade - Miss Gà Khô - Hồng Mai"
"","Bún Chả Cá & Bánh Canh - Quán Liên"
"","Gà Ta Hội An"
"","Bún Đậu Mắm Tôm Phúc Kỳ - Hoàng Diệu 2"
"ComGaNhaTrang2ChiEm","Cơm Gà Nha Trang 2 Chị Em - Thích Minh Nguyệt"
"","Hủ Tíu Nam Vang A Men 1"
"","Sinh Tố Bổ"
"Bobapop","Bobapop - Nguyễn Văn Đậu"
"","Pendolasco"
"","Tiệm Vịt Quay Vĩnh Phong"
"Highlands","Highlands Coffee - Duy Tân"
"","Toàn Quán - Hủ Tiếu Nam Vang - Đề Thám"
"","Hàu Chóp Chép"
"","123CLICKVN"
"AmericanBurgerGrill","American Burger Grill"
"TexasChicken","Texas Chicken - Hậu Giang"
"MiYDoubleB","Mì Ý Double B - Tô Hiến Thành"
"","Quán Pooh Milk Tea"
"","Bánh Mỳ Tuấn Hoa (Online)"
"","Vương Yến - Bún Bò Huế Nam Bộ, Bánh Mì Chảo"
"BunDauMamTomTienHai","Bún Đậu Mắm Tôm Tiến Hải - Hùng Vương"
"","Quán Cơm Mai Phụng"
"","Kim Korea Food"
"","Sinh tố nước ép 114L [ Take Away]"
"SakuraSushi","Sakura Sushi"
"","Bún Đậu Mắm Tôm Quỳnh"
"ComTamLinhAnh","Cơm Tấm Linh Anh - Trần Huy Liệu"
"Banhkhotcobavungtau","Bánh Khọt Cô Ba Vũng Tàu - Phú Mỹ Hưng"
"","Moon Fast Food"
"PizzaInn","Pizza Inn - Nguyễn Văn Trỗi"
"Comgadagion","Cơm Gà Da Giòn - Nguyễn Gia Trí"
"","Mì Quảng Bà Mua - Nguyễn Tri Phương"
"","SaSin - Mỳ Cay 7 Cấp Độ Hàn Quốc - Nguyễn Văn Luông"
"","Bánh Mì Nướng & Xoay"
"","Gà Rán Hàn Quốc - Good Chicken"
"","Cô Bảy - Bún Bò & Mì Quảng"
"","Bánh Cuốn Nóng Bánh Ướt"
"","Cô Chi Deli"
"LobsterBay","Lobster Bay - Nguyễn Tri Phương"
"","Quán Coffee Nguyên Chất"
"","Bà 7 - Bánh Xèo, Bún Riêu & Canh Bún - Shop Online"
"PapasChicken","Papa's Chicken - Nguyễn Tri Phương"
"BunRieuBaDu","Bún Riêu Bà Dú"
"","Ốc Đào - Nguyễn Trãi"
"","Mr.Banana"
"","Cơm Gà Đất Quảng"
"","Vịt Quay Trần Quang Ký - Trần Quang Khải"
"","Monsieur Luxe - Nguyễn Cơ Thạch"
"","Cơm Gà Ba Rơm"
"SmoothieFactory","Smoothie Factory - Huỳnh Văn Bánh"
"","7-Eleven - TTTM Vinhomes Central Park"
"","Vita - Nước Ép Và Sinh Tố"
"GaNuongOOO","Gà Nướng Ò Ó O - Cao Thắng"
"","Bánh Mì Hagan"
"","Cá Viên Chiên Khánh Trang"
"","Rất Quảng Quán 3 - Mỳ Quảng"
"Hanoingon","Hanoingon - Nem Chua Rán Hà Nội Ngon - Tô Hiến Thành"
"","Ngon Ngon Bakery & Tea"
"MiOcHenDiLan","Mì Ốc Hến Dì Lan - Ngô Văn Sở"
"","Bánh Canh Cua Gia Truyền Cô Dung (Bánh Canh Cua Gia Truyền 25)"
"PhoMienGoiGaSonNga","Phở Miến, Gỏi Gà Sơn Nga - Chi Nhánh Phú Nhuận"
"","Bún Bò Huế Phương Anh"
"GAXEO","GAXEO Chicken - Saigon Pearl"
"","Cơm Bình Dân - Lương Định Của"
"","Cơm Cháy Chà Bông - Múp Múp"
"","Lẩu Cá Kèo Bà Huyện - 87 Bà Huyện Thanh Quan"
"TrungNguyenLegend","Trung Nguyên Legend - 7 Nguyễn Văn Chiêm"
"","Trà Sữa Kaitea - Hải Phòng"
"TheJadeBanhSauRiengKemLanh","The Jade Bánh Sầu Riêng Kem Lạnh - Tân Bình"
"Highlands","Highlands Coffee - Cantavil"
"ToCoToCo","ToCoToCo - Nguyễn Thái Học"
"BunDauMamTomTienHai","Bún Đậu Mắm Tôm Tiến Hải - Sư Vạn Hạnh"
"","Cơm Tấm Sườn Cây"
"","Tú Trinh - Bò Lá Lốt & Bò Mỡ Chài"
"Comgatuongvy","Cơm Gà, Cháo Gà, Gỏi Gà Ta Tường Vy - Phan Huy Ích"
"","Xôi Hồng - Ngọc Lâm"
"VikingSteakCup","Viking Steak Cup - Đặng Văn Bi"
"ToCoToCo","ToCoToCo - Cao Thắng"
"","Cơm Tấm Chị Cám"
"ComTamCali","Cơm Tấm Cali - Phạm Ngũ Lão"
"","Cơm Sườn Mê Kông"
"TheJadeBanhSauRiengKemLanh","The Jade Bánh Sầu Riêng Kem Lạnh - 3 Tháng 2"
"Bobapop","Bobapop - Lê Thúc Hoạch"
"KOIThe","KOI Thé - Nguyễn Đức Cảnh"
"Highlands","Highlands Coffee - TTTM Sense City Cần Thơ"
"Bobapop","Bobapop - 295 Lê Văn Sỹ"
"Guta","Guta - 579 Điện Biên Phủ"
"BoyBoyTea","Boy & Boy Tea - Hoàng Hoa Thám"
"","Bánh Xèo Rau Rừng Phố Thành"
"","Cơm Tấm Sườn Que - Trần Hưng Đạo"
"","Chị Hà - Bánh Tráng Trộn & Bánh Tráng Cuốn"
"","Bánh Gối Ngọc Tú"
"","Cháo Trắng Thủ Đức"
"","Quán Ốc, Nướng & Lẩu - Tài Lộc"
"Highlands","Highlands Coffee - Cách Mạng Tháng 8"
"","Phở Vũ"
"WrapRoll","Wrap&Roll - Nguyễn Đức Cảnh"
"Bachutha","Bachutha - Bánh Chuối Thái - Q10"
"Bobapop","Bobapop - Bùi Thị Xuân"
"ChaoSuonCoLoan","Cháo Sườn Cô Loan"
"","Chói's Kitchen"
"ToCoToCo","ToCoToCo - Lý Thường Kiệt"
"","Tako Bingsu"
"","Chân Gà Và Cơm - Thủy Béo"
"","Trà Sữa 38"
"ParisGateaux","Paris Gâteaux - 35 Nguyễn Chí Thanh"
"PepperonisRestaurant","Pepperonis Pizza - Huỳnh Thúc Kháng"
"CowboyJacksAmericanDining","Cowboy Jack’s Saloon - Hoàng Đạo Thúy"
"","Fresh SaiGon"
"","Mato House"
"","Body Impact - Cold Pressed Juice & Salad"
"LavidaCoffeeTea","Lavida Coffee & Tea - Quang Trung"
"","BOI Trendy Milk Tea - Khổng Tử"
"NewdaysJapaneseMatchaCafe","Newdays Japanese Matcha Cafe - Điện Biên Phủ "
"","Lẩu Dê 404 - Lê Trọng Tấn"
"","Quyền Ký Mỳ Gia"
"","Quán Hà - Bánh Cuốn Nóng & Bánh Đúc"
"BunBoHueSongHuong","Bún Bò Huế Sông Hương - Thoại Ngọc Hầu"
"Bobapop","Bobapop - 151 Hoàng Diệu 2"
"ComVanPhong","Cơm Văn Phòng - Bà Xã Đậu Hũ - Đội Cấn"
"","Cơm Tấm Cây Khế 3"
"","Chè - Xì Trum"
"","Bánh Cuốn Nóng Thắng Dung"
"","Pizza Fresh"
"","Thắm Food - Cơm & Đồ Hàn Quốc"
"","Le Garden"
"","Nhà Hàng Chay Hương Sen"
"LahaCoffee","Laha Coffee - Lê Đại Hành"
"","Pizza Luce"
"","Cơm Niêu Singapore Hải Sư"
"","Lá Food And Drink"
"","Mote Pizza"
"","Chân Gà Nướng Thịnh Vượng"
"","GREEN O - Sinh Tố Rau Sạch"
"","Cafe 267 - Điểm Tâm Sáng"
"TrungNguyenLegend","Trung Nguyên Legend - The Botanica Phổ Quang"
"","Cơm Huế Như - Ngô Gia Tự"
"","Sky Bubble Tea"
"","Cà Phê Tươi Nam Thảo"
"","Mì Quảng Bà Mua - Ngũ Hành Sơn"
"","Cơm Gà Hải Nam Kiểu Singapore (Không Chi Nhánh)"
"TraSuaRB","Trà Sữa R&B - Phan Châu Trinh"
"","Cafe Chapayom - Lê Văn Lương"
"Bobapop","Bobapop - Bình Phú"
"","Bread Of Life"
"","Quang Aachener Imbiss - Gà Quay & Mì Ốp La"
"ComTamPhucLocTho","Cơm Tấm Phúc Lộc Thọ - Nguyễn Duy Trinh"
"","Here - Fruit Drinks & More"
"","Mì Xào Nhiêu Lộc"
"ToCoToCo","ToCoToCo - Minh Khai"
"","Su Kem Ngọc Nhi"
"","Cơm Tấm Thảo - Nguyễn Đức Thuận"
"LauGaOtHiem109","Lẩu Gà Ớt Hiểm 109 - Đinh Tiên Hoàng"
"","7-Eleven - 23 Tôn Thất Tùng"
"BioHome","Bio Home - Khu Dân Cư Nam Long"
"","7-Eleven - Rivergate"
"","7-Eleven - 21B Hậu Giang"
"","Vịt quay Jacky's - Thái Thị Bôi"
"","Quán Chay Thúy"
"GauDenComBento","Gấu Đen Cơm Bento - Sư Vạn Hạnh"
"IVODELI","IVO DELI - Burger & Kem Ý Gelato - Lê Thánh Tôn"
"Cachitea","Cachi Tea - Bình Lợi"
"","Trà Sữa Hương"
"","Mì Quảng Bà Mua - Núi Thành"
"","Bánh Tráng Như Bình"
"ThePizzaCompany","The Pizza Company - Võ Văn Ngân"
"ChaoSuonNgocBich","Cháo Sườn Ngọc Bích - Chợ Bình Trị Đông Cũ"
"BaskinRobbins","Baskin Robbins - Nguyễn Thị Minh Khai"
"","Bún Chả Cá Quy Nhơn Ty Ái"
"OneOneBanhMiDonerKebab","One One - Bánh Mì Doner Kebab - Xuân La"
"MrSteak","Mr Steak - Bò & Gà Rán Sốt Hàn Quốc - Đề Thám"
"","Giò Chả Minh Châu - Lý Tự Trọng"
"","Cơm Gà Phương Ký"
"","Ding Tea - Tôn Đức Thắng"
"","Cơm Rang Phan Gia"
"","Bạch Tuộc Kiên Giang"
"ThePizzaCompany","The Pizza Company - Song Hành"
"ChewyChewy","Chewy Chewy - Xô Viết Nghệ Tĩnh"
"","Mix Juice - Nước Ép Tươi"
"","Leaf - Drinks & More"
"","Bánh Tráng Cuốn Bà Bắc"
"","Kem Dừa Ỷ Lan - Thạch Dừa Xiêm Bến Tre"
"","Bánh Mì Zòn"
"","Vị Quảng - Tràng Tiền"
"","BÁNH CUỐN CAO BẰNG – Mạc Thái Tông"
"FeelingTea","Feeling Tea - Hồ Tùng Mậu"
"FeelingTea","Feeling Tea - Trần Thái Tông"
"FruitCrushTraiCayTuoiAnVat","Fruit Crush - Trái Cây Tươi - Ăn Vặt - Nguyễn Thị Minh Khai"
"","ALO 179 "
"","Nem Vuông Phố Cổ - Nem Cua Bể"
"","Chè Sầu Liên & Dừa Dầm - Triều Khúc"
"Cloudy","Cloudy - Nitrogen Ice Cream & Drinks - Lý Tự Trọng"
"","Fairy Bakery"
"","RoyalTea - 3 Giáp Nhất"
"FeelingTea","Feeling Tea - Lò Đúc"
"ShareTea","ShareTea - Dân Chủ"
"Hanoingon","Hanoingon - Nem Chua Rán Hà Nội Ngon - Gò Vấp"
"Comgaanhvy","Cơm Gà Ánh Vy - Bà Hạt"
"ChaoDinhDuongNgonMeLy","Cháo Dinh Dưỡng Ngon Mê Ly - Nguyễn Hữu Cầu"
"","Cháo Lòng 170B Võ Thị Sáu"
"Highlands","Highlands Coffee - Saigon Trade"
"","Cháo Trắng Hàng Xanh"
"TrungNguyenLegend","Trung Nguyên Legend - 80 Đồng Khởi"
"","Vị Quảng - Nguyễn Chí Thanh"
"","Bún Bò Giò Heo Anh Cường"
"BunThitNuongKieuBao","Bún Thịt Nướng Kiều Bảo - Lê Trọng Tấn"
"ChewyChewy","Chewy Chewy - Phan Xích Long"
"","Sinh Tố Buôn Mê"
"BanhTrangThuHuong","Bánh Tráng Thu Hương - Ô Chợ Dừa"
"ToCoToCo","ToCoToCo - Trần Thái Tông"
"","Mì Ý A Hoài - Spaghetti To Go - Trần Hưng Đạo"
"TeaTimeExpress","Tea Time Express - Đinh Tiên Hoàng"
"","TocoToco - Lê Thị Hồng"
"","7-Eleven - Crescent Residence 1"
"","Xôi Vân 1979"
"","Bánh Giò Bếp Nhà Tui"
"","Chân Gà Sả Ớt Anh Khoa"
"KoreaHouseDoAnHanQuoc","Korea House - Đồ Ăn Hàn Quốc"
"","Cơm Gà Xối Mỡ Thúy Châu"
"CheBuoiVinhLong","Chè Bưởi Vĩnh Long - Trường Sa"
"ComGaNgon","Cơm Gà Ngon - Tô Vĩnh Diện"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Nguyễn Thái Học"
"","Sữa Tươi Trân Châu Đường Đen Tin Tin"
"","Chân Gà Sả Ớt Miu Miu"
"","Bún Cá Rô và Bún Chả Cá Văn Chung"
"","Miến Cua 94"
"","Cơm Gà Xối Mỡ SaSu Ký"
"Highlands","Highlands Coffee - 182 Nguyễn Lương Bằng"
"","SARU Nem Nướng"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Huỳnh Thúc Kháng"
"","Súp Cua Cô Tuyết"
"","Quán Thành Ký"
"TexasChicken","Texas Chicken - Hoàng Văn Thụ"
"Bachutha","Bachutha - Bánh Chuối Thái Chi Nhánh Bình Thạnh"
"","Cơm Chay Việt - Nguyễn Văn Lượng"
"Highlands","Highlands Coffee - Nguyễn Du"
"","The Coffee X"
"","iPizza.vn"
"BunDauPho","Bún Đậu Phố - Trung Yên 12"
"","Bún Đậu Mỵ"
"YouoneHotdogXucXichHanQuoc","Youone Hotdog - Xúc Xích Hàn Quốc - Phan Văn Trường"
"Highlands","Highlands Coffee - VTC Online"
"","Cơm Tấm Cô Kiều Sóc Trăng - Thụy Khuê"
"TraSuaComebuy","Trà Sữa Comebuy - Sư Vạn Hạnh"
"","Mì Hàn Quốc - 505 Kim Mã"
"","Phở Lệ - Võ Văn Tần"
"","Gà Ta Hiền Hậu"
"TrungNguyenECoffee","Trung Nguyên E - Coffee - Nguyễn Đình Chiểu"
"BanhMiGioChaDungHanh","Bánh Mì Giò Chả Dũng Hạnh - Lê Đại Hành"
"Banhminhhulan","Bánh Mì Như Lan - Hai Bà Trưng"
"","Quán Ăn Xứ Quảng"
"ThePizzaCompany","The Pizza Company - Nguyễn Thị Minh Khai"
"BunDauMamTomAChanh","Bún Đậu Mắm Tôm A Chảnh - Nguyễn Thượng Hiền"
"","Phở Toàn"
"","Chị Mai - Cút Chiên Bơ & Vú Heo Nướng - Hậu Giang"
"HotColdTraSuaXienQue","Hot & Cold Trà Sữa & Xiên Que - Võ Văn Ngân"
"","Cơm Văn Phòng Huỳnh Duyên"
"ParisGateaux","Paris Gâteaux - Giảng Võ"
"","Thuỷ Tiên's Das Shop"
"NhaHangConVoiVang","NHA HANG CON VOI VANG - GOLDEN ELEPHANT RESTAURANT TRAN QUOC HOAN"
"BunDauMamTomTienHai","Bún Đậu Mắm Tôm Tiến Hải - Đồng Nai"
